,text,label
4822,I was watching the 6pm news and saw that women reporter with the headscarf .,0
4823,She was muslim not sikh .,0
4824,They are both cultural threats,1
4825,...for a giant zoo toy erected on the playground of a `` Christian '' school : Freiburg West : Neues Klettergerüst : MIT EINER SPENDE - badische-zeitung.de,0
4826,It took them just ten years to do this to Dublin .,0
4829,Sometimes we are told by our corrupted news that there is a small british colony living in the villages .,0
4830,Every white person is welcome here with the reminder to have an eye for the gypsies .,0
4831,Acts of racism in Ireland show short memories of Irish everywhere Read more : Acts of racism in Ireland show short memories of Irish everywhere | Irish News | IrishCentral Follow us : @IrishCentral on Twitter | IrishCentral on Facebook,0
4832,she is a snake in the grass do not accept the poisonous advice this snake has to offer .,0
4833,Marxist America at it again .,0
4834,Wishing a happy New Year to all Slavic brothers and sisters Let 's hope this will be a good year for us,0
4835,"If this stupid brown savages would stop slaughtering animals or worshipping them ( like they do in India ) , maybe they would n't be starving and so poor .",1
4836,No wonder this races achieve nothing .,1
4837,"This savage has n't moved on from 300 years ago where her ancestors used to cook their enemies in cauldrons , ghastly people .",1
4838,I'm not running and giving it to the muds .,1
4839,You can call it a lost cause but I call it home .,0
4840,"In several of your posts , you 've managed to show us that you 're not a white nationalist A white nationalist looks out for each others .",0
4841,You 've managed to do the total opposite and created meaningless arguments that will get us nowhere .,0
4842,looking forward to it how lucky are we to have such gorgeous babies. i could n't survive without my kids ( and i certainly consider them my kids with the personalities they have lol ),0
4843,"If they 're not related , they 're not all Slavs .",0
4844,"There are southern theories for the origins of the Slavs , you know .",0
4845,"I agree , it is about time to stop this , it is the same story every time and nothing good will come from it .",0
4846,Wow!,0
4847,That could be cool !,0
4848,If you were deaf you would n't hear all the `` multiculturalism enriches our society '' rubbish .,0
4849,2508,0
4850,"...mating with other mulattos would be ideal , but since there are n't huge numbers of mulatto children compared to those of Whites or blacks I 'd rather see them up with blacks so that White bloodlines stay intact .",1
4851,"I wish it was n't real , but it is .",0
4852,"I lived in a town when I was younger ( here in colorado ) It was tiny , took maybe 30 minutes to walk across the whole town .",0
4853,"The town consisted of , probably 25 % white , and the rest mexican .",0
4854,Where I live now it is n't so bad .,0
4855,"I'm not in the Chicago area , but I do know some people in the Chicago area .",0
4856,Tell us more about yourself .,0
4857,"Yes, Philidelphia has been over run with black savages , left and right .",0
4858,That 's all I ever see on the morning news .,0
4859,"Well I 'm in the vicinity , anyone up for a chat ?",0
4860,"Back of a bus on a truth or dare when I was in high school , when a moment seem to last forever .",0
4861,- Karl,0
4862,"So do I. The small dogs like those maltese and things we call stoep kakkers , because all they are good for is leaving turds on your stoop .",1
4863,"Welcome, this is the greatest site to meet like minded white folks like yourself from all over the world .",0
4864,"I too am from cali , but moved out to utah to get away from all the filth .",1
4865,Anyways WELCOME !,0
4866,WPWW !,0
4867,I'm sure someone will come along .,0
4868,Patience is a virtue you know .,0
4869,"Hell , I 've been single for ....",0
4870,"4 years I think , give or take a month or so .",0
4871,Relationships are highly overrated I think Hang tough .,0
4872,"I want to have 3 children ! 2 girls and 1 boy but the hardest part now is i got to try and find someone to make them with , but so far no luck",0
4873,In my opinion this whole gay thing is fashionable now because of the media who constantly force it down your throat .,0
4874,Who controls the media ?,0
4875,I wonder ???? 11,0
4876,I moved here because I am going to Germany in September and wanted to see my family before I left .,0
4877,Good luck on the magneto-hyperdrive .,0
4878,WehrWolf101,0
4879,"I've met a few people who I talk to outside of SF , and I consider them to be pretty good friends .",0
4880,I am looking for people in north county area .,0
4881,"I live near Battle Ground , WA and Vancouver , WA Seems like more wiggers and minority supporters around town , standing for leftist B.S. Would n't mind knowing some people out here again .",0
4883,Chris,0
4884,I'm 26 and living in Wisconsin ..... just looking for someone to chat with about similar beliefs and life in general ....... location is unimportant,0
4885,"Thanks for the plug John , closest group of NA to Kansas City I know of are some of us in Omaha and the St Louis Unit .",0
4886,i live near albany but i could hang out with u if u want we could beat upsome unpure infidels if you would like,1
4887,well if i have my way there will be another cook out / camp out one of the frist two weeks of aug in very nothern IL,0
4888,Considering this is stormfront I 'd say we are all in agreement that we highly prefer white children to anything else ....,0
4889,You should have posted in Rants to see a mix of WN/Anti responses,0
4890,The booze thing should n't be a big deal .,0
4891,There are 3 liquor stores in less than half a mile radius and one of them does n't stop selling beer until midnight .,0
4892,LOL,0
4893,Welcome to Stormfront and please do n't sell your chances short !,0
4894,There are multitudes of great people here and a hearty welcome from my us all !,0
4895,"Hey, he says he wants to conquer the world , not stay home and eat cookies ... he 's obviously got balls to post a picture like that ... more power to him .",0
4896,"Wow, The Birth of a Nation profited ZOG ?",0
4897,Guess I will have to find a new favorite movie .,0
4898,I already gave up on Gone With The Wind for the same reason .....,0
4899,looking for sisters and brothers to hang out with get to know ...... cant semm to find in in this area ?,0
4900,Lynn336,0
4901,"Hi, So glad to hear from someone so close .",0
4902,I was beginning to think i was alone out here .,0
4903,I am defiantly intrested in maybe hanging out sometime .,0
4904,Get back to me if u have plans to be anywhere within the next few weeks .,0
4905,I appreciate it ... thanx .,0
4906,heil sisters thank you this is why i wood stand side by side on the front line with my sisters thay are the bast ps AggroOigirl your profile say your are a single mother so i thot you was oi sorry skins for ever Goldenboy 88 WPFR,0
4907,"Hello Crystal My name is Andy , and as my screen name states I live in New York .",0
4908,I 'd love to speak with you .,0
4909,hi i have short hair im 5 ' 5 racist as hell im not fat im from mass theres a small group of us out here it 's so hard to new meet people with your believes im just looking to date some one who gets were im coming from are make new friends so if your out there give me a email back 88 heily : explode,0
4910,I got a pm from him too that was very strange .,0
4911,I got the impression he was trying to sell something to me .,0
4912,Hey i just wanted to see how many true white weman are around on these forums from Long Island or even New York since most white chicks here are * * * * * * lovers .,0
4913,It works both ways .,0
4914,"True , it is hard for white men to find good white woman and it is just as hard for white women to find a good white man .",0
4915,Camie,0
4916,Met some cute Florida girls up at Logan Pass today .,0
4917,They decided to go on a road trip .,0
